OBJECTID,ID,SPECIES,STREET,HOUSE_NUMBER,TOWN,SEASON_PLANTED,ObservationDate_baseline,SiteType_baseline,LandUse_baseline,DBH_baseline,DBH_Height_baseline,DBH2_baseline,DBH2_Height_baseline,Height_baseline,Width_baseline,Mortality_baseline,BasalSprouts_baseline,Vigor_baseline,Condition_baseline,Comments_baseline,LocationNotes,SiteType_2023,LandUse_2023,DBH_2023,DBH_Height_2023,DBH2_2023,DBH2_Height_2023,Height_2023,Width_2023,Mortality_2023,BasalSprouts_2023,Vigor_2023,Condition_2023,Comments_2023,Crew_Initials_2023,ObservationDate_2023,Editor,SHADE,ORNAMENTAL,EVERGREEN,LONGITUDE,LATITUDE,POINT_X,POINT_Y,Scientific.Name,geometry,FORESTER
1536,14131,Japanese Stewartia,CHATHAM VILLAGE RD,23,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,3.3,45,0,0,17.5,10,Alive,N,1,Good,Front yard single family,AR AN NG,6/7/2023,NGeron_clarku,0,1,0,176053.046,895352.8243,-71.79045371,42.30829202,Stewartia pseudocamellia,,AP
1537,14132,Japanese Tree Lilac,CHATHAM VILLAGE RD,23,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,5.2,41,3.9,41,18,17,Alive,N,1,Good,Front yard single family,AR AN NG,6/7/2023,NGeron_clarku,0,1,0,176053.046,895352.8243,-71.79045371,42.30829202,Syringa reticulata,,AP
206,1902,Sargent Cherry,CONSTITUTION AVE,300,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,KS RC JA,6/29/2023,KSmart_clarku,0,1,0,177336.7845,895352.9547,-71.77488331,42.3083315,Prunus sargentii,,CP
1215,13053,Cherry,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,KSJARC,6/29/2023,racolon_clarku,0,1,0,177360.5668,895353.3631,-71.77459487,42.30833586,Prunus spp.,,CP/MW
1790,14141,Red Oak,CHEYENNE RD,22,Worcester,Spring 2011,6/16/2014,BY,SFR-D,1.9,4.5,NA,,12,6.7,Alive,N,1,Fair,Growing on compost substrate,,Natural Area,SFR-D,3.7,54,NA,NA,25,13.5,Alive,N,3,Good,NA,JA CK FW,10/4/2023,JaAndrews_clarku,1,0,0,174318.4269,895354.4661,-71.81149288,42.3082517,Quercus rubra,,CP
1791,14140,Colorado Spruce,CHEYENNE RD,22,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.3,4.5,NA,,7,3.85,Alive,N,1,Fair,Some dieback near the base of tree,,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174325.3085,895355.0167,-71.81140944,42.30825688,Picea pungens,,CP
938,11208,Pin Oak,SACHEM AVE,11,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,4.6,54,0,0,24.7,20,Alive,N,1,Good,,AP RC CK,6/13/2023,apai_clarku,1,0,0,176623.2421,895355.242,-71.78353793,42.30833106,Quercus palustris,,LC/MW
2248,1053792,Japanese Stewartia,AIRLIE ST,131,Worcester,Spring 2012,6/25/2014,Front Yard,Single-family,0,0,0,0,0,0,Removed,N,,,  ,,FY,SFR-D,4.6,39,0,0,16.2,17,Alive,Y,2,Fair,"scratches at base of trunk, broken lower branch, branch still alive",CB CK AR,6/6/2023,CBate_clarku,0,1,0,175935.8141,895355.4308,-71.79187572,42.30831189,Stewartia pseudocamellia,,DC
1908,16688,Sargent Cherry,POCASSET AVE,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Unknown,N,,,Dog in back with fence,RC AR CB,7/6/2023,ARichmondCrosset_clarku,0,1,0,176624.3843,895355.4998,-71.78352409,42.30833342,Prunus sargentii,,DC
1792,14172,Red Oak,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.6,4.5,NA,,14,6.05,Alive,N,1,Fair,Grows in are crowded with underbrush,backyd in wooded area-leave 30' from slope open-naturalize-10 asst o,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,1,0,0,174359.3634,895356.6073,-71.81099646,42.30827232,Quercus rubra,,FA
1736,14994,Juniper,HILLCROFT AVE,132,Worcester,Spring 2011,6/19/2015,Back yard,Single-family,1.4,,0,,9.833333333,6.166666667,Alive,N,1,Good," 5' back from other tree, few yellow leaves ",,BY,SFR-D,0,0,0,0,0,0,Stump,N,,,,CB CK AR,6/6/2023,CBate_clarku,0,0,1,176016.4578,895357.1135,-71.79089767,42.30832952,Juniperus virginiana,,DC
986,11605,Pin Oak,POCASSET AVE,10,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,Dog in back,RC AR CB,7/6/2023,ARichmondCrosset_clarku,1,0,0,176637.8667,895357.2601,-71.78336063,42.30834967,Quercus palustris,,DC
1735,14993,Juniper,HILLCROFT AVE,132,Worcester,Spring 2011,6/19/2015,Back yard,Single-family,1.7,,0,,9,6.291666667,Alive,N,1,Good, Closer to fence ,,BY,SFR-D,0,0,0,0,0,0,Stump,N,,,,CB CK AR,6/6/2023,CBate_clarku,0,0,1,176017.4656,895357.7116,-71.79088547,42.30833493,Juniperus virginiana,,DC
218,1914,Sargent Cherry,CONSTITUTION AVE,280,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,JAKARC,6/29/2023,JaAndrews_clarku,0,1,0,177389.5784,895358.3157,-71.77424318,42.30838129,Prunus sargentii,,CP
2202,1053470,Japanese Tree Lilac,WAHNITA RD,16,Worcester,Spring 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,4.3,30,0,0,15,14.25,Alive,N,1,Good,,CB RC TH AR,6/20/2023,THonnef_clarku,0,1,0,176384.7847,895358.673,-71.78643031,42.30835478,Syringa reticulata,,NT
1795,14153,White Pine,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,2.4,4.5,NA,,11,6.55,Alive,N,1,Fair,Has vines growing on trunk,backyd in wooded area-leave 30' from slope open-naturalize-10 WP,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174327.797,895358.9168,-71.81137943,42.30829208,Pinus strobus,,FA
1796,14175,Serviceberry,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,NA,,NA,,NA,NA,Alive,N,NA,Poor,Will die. Taken over by bittersweet.,backyd in wooded area-leave 30' from slope open-naturalize-9 SB,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174337.4517,895359.1781,-71.81126234,42.30829475,Amelanchier spp.,,FA
1797,14145,Serviceberry,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,NA,,NA,,NA,NA,Alive,N,NA,Poor,Will die. Taken over by bittersweet.,backyd in wooded area-leave 30' from slope open-naturalize-9 SB,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174332.0396,895359.2235,-71.81132799,42.30829498,Amelanchier spp.,,FA
1906,16686,Kousa Dogwood,POCASSET AVE,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,14.2,0,Alive,N,1,Good,,CBARRC,7/6/2023,racolon_clarku,0,1,0,176641.8839,895359.4453,-71.78331199,42.30836946,Cornus kousa,,DC
1907,16687,Sargent Cherry,POCASSET AVE,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Unknown,N,,,b'66656e63652c2063616e89dbaa742073656520696e746f2079617264',CB RC AR,7/6/2023,CBate_clarku,0,1,0,176621.5821,895360.3318,-71.78355827,42.30837683,Prunus sargentii,,DC
219,1915,Sargent Cherry,CONSTITUTION AVE,280,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,KSJARC,6/29/2023,racolon_clarku,0,1,0,177331.9244,895360.4968,-71.77494255,42.30839926,Prunus sargentii,,CP
220,1916,Sargent Cherry,CONSTITUTION AVE,280,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,KSJARC,6/29/2023,racolon_clarku,0,1,0,177331.9244,895360.4968,-71.77494255,42.30839926,Prunus sargentii,,CP
915,11040,Ginkgo,AIRLIE ST,131,Worcester,Fall 2011,6/24/2015,Front yard,Single-family,0.65,4.5,0,,8.166666667,2.458333333,Alive,Y,1,Fair, Weedwhacker damage; still staked; yellowish leaves ,,FY,SFR-D,0,0,0,0,0,0,Removed,N,,,,CB CK AR,6/6/2023,CBate_clarku,1,0,0,175943.9192,895361.4499,-71.79177767,42.30836633,Ginkgo biloba,,AP
1798,14168,Red Oak,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.6,4.5,NA,,10,7.55,Alive,N,1,Poor,Growing in area overcrowded with underbrush & invasive bushes,backyd in wooded area-leave 30' from slope open-naturalize-10 asst o,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,1,0,0,174343.9253,895361.5725,-71.81118393,42.30831652,Quercus rubra,,FA
2201,1053469,Cherry,WAHNITA RD,16,Worcester,Spring 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,3.6,54,6.4,54,17.9,15.6,Alive,N,1,Good,,CB RC TH AR,6/20/2023,THonnef_clarku,0,1,0,176377.1505,895361.7512,-71.78652303,42.30838226,Prunus spp.,,NT
914,11039,Dawn Redwood,AIRLIE ST,131,Worcester,Fall 2011,6/24/2015,Back Yard,Single-family,1.65,4.5,0,,11.33333333,6.75,Alive,N,1,Good,  ,,BY,SFR-D,5.4,45,0,0,20.9,16.75,Alive,N,1,Good,,CB CK AR,6/6/2023,CBate_clarku,0,0,1,175918.6034,895362.6879,-71.79208477,42.30837669,Metasequoia glyptostroboides,,AP
139,1495,Kousa Dogwood,BURNCOAT ST,326,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,6.2,8,0,0,11.5,12.25,Alive,Y,1,Good,,AR AN NG,6/7/2023,NGeron_clarku,0,1,0,176155.9931,895362.7058,-71.78920548,42.30838413,Cornus kousa,,DC
2334,1054184,Honeylocust,SACHEM AVE,11,Worcester,Spring 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,6,54,0,0,40.1,28,Alive,N,1,Good,"Super tall, looking good",AP RC CK,6/13/2023,apai_clarku,1,0,0,176616.4719,895362.763,-71.78362035,42.30839857,Gleditsia triacanthos,,NT
1800,14156,White Pine,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,2.3,4.5,NA,,11,5.05,Alive,N,1,Fair,Grows in area with thick underbrush/ Has vines growing on it.,backyd in wooded area-leave 30' from slope open-naturalize,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174353.9637,895362.8814,-71.81106223,42.30832863,Pinus strobus,,FA
1214,13052,Cherry,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,KSJARC,6/29/2023,racolon_clarku,0,1,0,177449.4221,895362.9819,-71.77351752,42.30842503,Prunus spp.,,CP/MW
2222,1053615,Honeylocust,WAHNITA RD,1,Worcester,Spring 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,3.5,54,0,0,28.5,12,Alive,N,1,Good,Tree growing away from maples,CB RC TH AR,6/20/2023,THonnef_clarku,1,0,0,176297.7533,895363.2888,-71.7874861,42.3083937,Gleditsia triacanthos,,NT
1210,13048,Cherry,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,KSJARC,6/29/2023,racolon_clarku,0,1,0,177463.7669,895363.7695,-71.77334356,42.30843254,Prunus spp.,,CP/MW
1802,14160,White Pine,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,3,4.5,NA,,13,7.1,Alive,N,1,Good,,backyd in wooded area-leave 30' from slope open-naturalize,Natural Area,SFR-D,4.7,54,NA,NA,17,16.5,Alive,N,3,Fair,NA,JA CK FW,10/18/2023,JaAndrews_clarku,0,0,1,174339.1604,895364.468,-71.81124185,42.30834243,Pinus strobus,,FA
834,10787,Japanese Tree Lilac,EUNICE AVE,27,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,40,6.7,0,24.1,12,Alive,N,1,Good,,CB RC TH AR,6/20/2023,THonnef_clarku,0,1,0,176217.3696,895364.4976,-71.78846112,42.30840214,Syringa reticulata,,SB
987,11606,White Pine,POCASSET AVE,10,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,b'66656e63652c2063616e89dbaa742073656520696e746f2079617264',CB RC AR,7/6/2023,CBate_clarku,0,0,1,176623.8542,895366.0633,-71.78353094,42.3084285,Pinus strobus,,DC
1209,13047,Cherry,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Stump,N,,,,KSJARC,6/29/2023,racolon_clarku,0,1,0,177478.6101,895366.8247,-71.77316365,42.30846047,Prunus spp.,,CP/MW
1804,14169,Red Oak,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.5,4.5,NA,,11,5.55,Alive,N,1,Fair,,backyd in wooded area-leave 30' from slope open-naturalize-10 asst o,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,1,0,0,174347.069,895367.1099,-71.81114604,42.30836647,Quercus rubra,,FA
2104,1053014,Swamp White Oak,CLARK ST,91,Worcester,Spring 2012,6/26/2014,Front Yard,Single-family,0.9,4.5,0,0,9.5,5.42,Alive,N,1,Good,  ,,FY,SFR-D,10.9,33,0,0,25,21.5,Alive,N,1,Good,,CB CK RC,6/15/2023,CBate_clarku,1,0,0,176456.057,895367.6468,-71.78556622,42.30843772,Quercus bicolor,,NT
215,1911,Crabapple,CONSTITUTION AVE,244,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,JAKARC,6/29/2023,JaAndrews_clarku,0,1,0,177343.663,895368.8747,-71.7748005,42.30847502,Malus sylvestris,,CP
584,3301,Sargent Cherry,OSCEOLA AVE,25,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-A,3.6,32,0,0,15.6,10.75,Alive,N,1,Good,Small tree in the front yard,,6/13/2023,apai_clarku,0,1,0,176759.2081,895369.1648,-71.78188936,42.30846046,Prunus sargentii,,CP
917,11042,Serviceberry,AIRLIE ST,131,Worcester,Fall 2011,6/24/2015,Back Yard,Single-family,0.9,4.5,0.55,4.5,9,6.458333333,Alive,N,1,Good,  ,,BY,SFR-D,2.8,45,0.8,45,16.2,18,Alive,N,1,Good,,CB CK AR,6/6/2023,CBate_clarku,0,1,0,175918.5482,895370.0235,-71.79208575,42.30844273,Amelanchier spp.,,NT
1805,14171,Red Oak,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.1,4.5,NA,,10,3.15,Alive,N,3,Poor,Top of stem is dead. Wood is peeling.,backyd in wooded area-leave 30' from slope open-naturalize-10 asst o,Natural Area,SFR-D,3.2,54,NA,NA,NA,10.5,Alive,N,3,Fair,NA,JA CK FW,10/4/2023,JaAndrews_clarku,1,0,0,174329.8715,895370.5807,-71.81135479,42.30839715,Quercus rubra,,FA
1807,14163,Red Oak,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,2.2,4.5,NA,,13,8.8,Alive,N,1,Fair,Growing in an area crowded with underbrush & invasive bush. Has vines growing on it.,backyd in wooded area-leave 30' from slope open-naturalize-10 asst o,Natural Area,SFR-D,4.3,54,NA,NA,21,12,Alive,N,2,Fair,Very shady and crowded,JA CK FW,10/4/2023,JaAndrews_clarku,1,0,0,174342.8099,895371.3278,-71.81119789,42.3084043,Quercus rubra,,FA
1731,14836,Serviceberry,GREENDALE AVE,13,Worcester,Spring 2011,6/24/2015,Front yard,Multi-Familt,0.49,4.5,0,,8,7.875,Alive,N,1,Good, Leaves are curled over. Underwatered? ,,FY,MFR,2.1,54,1.2,54,11.6,15,Alive,Y,1,Good,In front garden of triple decker,AP KS CK,6/7/2023,KSmart_clarku,0,1,0,175487.7572,895371.9071,-71.79731088,42.30844629,Amelanchier spp.,,DC
985,11604,Blackgum,POCASSET AVE,10,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-A,0,0,0,0,0,0,Unknown,N,,,b'66656e63652c2063616e89dbaa742073656520696e746f2079617264',CB RC AR,7/6/2023,CBate_clarku,1,0,0,176631.5145,895372.0577,-71.78343827,42.3084827,Nyssa sylvatica,,DC
1905,16685,Japanese Tree Lilac,POCASSET AVE,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,2.1,40,0,0,10.4,10,Alive,N,1,Good,No basal sprouts but maple growing on the ground around it,AP RC CK,6/13/2023,apai_clarku,0,1,0,176644.8005,895372.4969,-71.78327714,42.30848705,Syringa reticulata,,DC
1808,14152,White Pine,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.4,4.5,NA,,9,4.55,Alive,N,1,Fair,Has thick vines growing on trunk,backyd in wooded area-leave 30' from slope open-naturalize-10 WP,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174351.7274,895372.5036,-71.81108978,42.30841518,Pinus strobus,,FA
1475,13933,White Fir,BURNCOAT ST,328,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,8.5,54,0,0,24,11.5,Alive,N,1,Good,"Back yard tree, single family",AR AN NG,6/7/2023,NGeron_clarku,0,0,1,176122.9288,895372.8907,-71.78960694,42.30847482,Abies concolor,,MW
212,1908,Crabapple,CONSTITUTION AVE,196,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,JAKARC,6/29/2023,JaAndrews_clarku,0,1,0,177352.3447,895374.7347,-71.77469543,42.30852803,Malus sylvestris,,CP
1809,14155,White Pine,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.8,4.5,NA,,13,5.5,Alive,N,1,Fair,Growing in an area overcrowded with underbrush & invasive plants,backyd in wooded area-leave 30' from slope open-naturalize-10 WP,Natural Area,SFR-D,2.5,54,NA,NA,15.5,10,Alive,N,4,Poor,Very shady and crowded,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174335.1646,895375.6866,-71.81129081,42.30844329,Pinus strobus,,FA
2105,1053016,Tulip,CLARK ST,91,Worcester,Spring 2012,6/26/2014,Front Yard,Single-family,1.9,4.5,0,0,12,7.92,Alive,N,1,Good,  ,,FY,SFR-D,13.3,0,0,0,38.6,24.5,Alive,N,1,Good,,,6/15/2023,CBate_clarku,1,0,0,176471.2605,895376.7049,-71.78538218,42.30851973,Liriodendron tulipifera,,NT
836,10789,American Linden,EUNICE AVE,29,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,8.3,54,0,0,32.6,24,Alive,N,1,Good,,CB RC TH AR,6/20/2023,THonnef_clarku,1,0,0,176220.4571,895376.7383,-71.78842418,42.30851243,Tilia americana,,DC
837,10790,American Linden,EUNICE AVE,29,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,9.5,46,0,0,30.6,20.9,Alive,N,1,Good,,CB RC TH AR,6/20/2023,THonnef_clarku,1,0,0,176227.2149,895376.812,-71.78834221,42.3085133,Tilia americana,,DC
1810,14176,Kousa Dogwood,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.7,4.5,NA,,14,7.15,Alive,N,1,Fair,,backyd on slope-3 KD,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,1,0,174325.9899,895377.4709,-71.81140217,42.30845906,Cornus kousa,,FA
1182,12931,Beech,UNCATENA AVE,116,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,14.3,0,Alive,N,1,Good,b'436f756c646e89dbaa742067657420696e746f20746865207961726420736f206e6f20444248206f72207769647468',AP CK RC,6/13/2023,apai_clarku,1,0,0,176787.8374,895377.9629,-71.78154247,42.30854052,Fagus sylvatica,,AS
870,10885,American Linden,BURNCOAT ST,325,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Stump,N,,,,CB RC TH AR,6/20/2023,THonnef_clarku,1,0,0,176199.8433,895378.4638,-71.78867427,42.30852734,Tilia americana,,AP
3263,1054786,Colorado Spruce,GROVE HEIGHTS DR,10,Worcester,Spring 2012,6/19/2014,BY,SFR-D,1.2,4.5,NA,,6.5,3.85,Alive,N,1,Good,,15ft of back left corner of house,BY,SFR-D,no access,NA,NA,NA,30,18.5,Alive,N,1,Good,NA,JACKFW,9/21/2023,CKluchman_clarku,0,0,1,173203.8936,895378.8751,-71.8250121,42.30843401,Picea pungens,,NT
869,10884,American Linden,BURNCOAT ST,325,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,9.1,54,0,0,0,21.2,Alive,N,1,Good,Left half of tree is dead,CB RC TH AR,6/20/2023,THonnef_clarku,1,0,0,176205.8717,895378.8931,-71.78860117,42.30853139,Tilia americana,,AP
1811,14150,White Pine,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,2.5,4.5,NA,,13,6.7,Alive,N,1,Fair,,backyd in wooded area-leave 30' from slope open-naturalize,Natural Area,SFR-D,NA,NA,NA,NA,NA,NA,Standing Dead,NA,NA,NA,NA,JA CK FW,10/4/2023,JaAndrews_clarku,0,0,1,174345.5278,895379.0902,-71.81116527,42.30847428,Pinus strobus,,FA
1812,14165,Red Oak,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,Natural Area,SFR-D,1.7,4.5,NA,,10,5.85,Alive,N,1,Fair,,backyd in wooded area-leave 30' from slope open-naturalize-10 asst o,Natural Area,SFR-D,3.3,54,NA,NA,20,11.5,Alive,N,3,Fair,NA,JA CK FW,10/4/2023,JaAndrews_clarku,1,0,0,174339.6561,895380.3738,-71.81123654,42.30848564,Quercus rubra,,FA
1734,14991,Tulip,HILLCROFT AVE,132,Worcester,Spring 2011,6/19/2015,Back yard,Single-family,1.7,,0,,13.33333333,6.208333333,Alive,N,1,Good,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,,CB CK AR,6/6/2023,CBate_clarku,1,0,0,176004.9491,895381.5837,-71.79103827,42.30854946,Liriodendron tulipifera,,DC
978,11573,Hophornbeam,SACHEM AVE,1,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,6.8,38,0,0,19.7,24,Alive,N,1,Good,"Looking good, hophorn bean has little fringey looking things",AP RC CK,6/13/2023,apai_clarku,1,0,0,176573.7543,895383.9893,-71.78413933,42.30858839,Ostrya virginiana,,CP
835,10788,Beech,EUNICE AVE,29,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,6.1,40,0,0,19.8,18.2,Alive,N,1,Good,,CB RC TH AR,6/20/2023,THonnef_clarku,1,0,0,176214.0161,895384.146,-71.7885026,42.30857893,Fagus sylvatica,,DC
1813,14148,Snow Goose Cherry,CHEYENNE RD,28,Worcester,Spring 2011,6/16/2014,BY,SFR-D,2.5,4.5,NA,,16,9.55,Alive,N,1,Good,,backyd on slope-3 SGC,BY,SFR-D,6.5,48,NA,NA,18.5,19.5,Alive,N,4,Good,"No cracks, but sparse canopy",JA CK FW,10/4/2023,JaAndrews_clarku,0,1,0,174325.1528,895384.4468,-71.81141263,42.30852183,prunus serrulata,,FA
2107,1053020,Zelkova,CLARK ST,91,Worcester,Spring 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,0,0,0,0,29.5,0,Alive,N,1,Good,fence,CB CK RC,6/15/2023,CBate_clarku,1,0,0,176453.7748,895384.9897,-71.7855946,42.30859379,Zelkova serrata,,NT
1125,12592,Cherry,GREENDALE AVE,39,Worcester,Fall 2011,6/24/2015,Front yard,Single-family,2.9,4.5,0,,15,9.375,Alive,Y,1,Good, Weedwhacker & other trunk damage ,,FY,SFR-D,10,36,0,0,16.2,19,Alive,N,2,Fair,heavy trunk damage,CB CK AR,6/6/2023,CBate_clarku,0,1,0,175739.9857,895385.8305,-71.79425219,42.30857951,Prunus spp.,,NT
3264,1054787,Dawn Redwood,GROVE HEIGHTS DR,10,Worcester,Spring 2012,6/19/2014,BY,SFR-D,1.5,4.5,NA,,11,10,Alive,N,1,Good,,back right side 20ft off house,BY,SFR-D,no access,NA,NA,NA,33.5,29.5,Alive,N,1,Good,NA,JACKFW,9/21/2023,CKluchman_clarku,1,0,0,173180.7346,895386.5989,-71.82529336,42.30850275,Metasequoia glyptostroboides,,NT
